id|nombre|fuente|url|tipo|subtipo|periodo|actualizacion_sedesol|metadata|data_date
vant_sky|||||||2018-07-06 18:33:23.105661||2016-a
vsir_sky|||||||2018-07-06 18:33:23.105661||2016-a
vvideocas|||||||2018-07-06 18:33:23.105661||2016-a
vsir_vid|||||||2018-07-06 18:33:23.105661||2016-a
vtelefon|||||||2018-07-06 18:33:23.105661||2016-a
vsir_telef|||||||2018-07-06 18:33:23.105661||2016-a
vcelular|||||||2018-07-06 18:33:23.105661||2016-a
vsir_cel|||||||2018-07-06 18:33:23.105661||2016-a
vcompu|||||||2018-07-06 18:33:23.105661||2016-a
vsir_compu|||||||2018-07-06 18:33:23.105661||2016-a
vclima|||||||2018-07-06 18:33:23.105661||2016-a
vsir_clima|||||||2018-07-06 18:33:23.105661||2016-a
vvehiculo|||||||2018-07-06 18:33:23.105661||2016-a
vsir_vehi|||||||2018-07-06 18:33:23.105661||2016-a
vtractor|||||||2018-07-06 18:33:23.105661||2016-a
vsir_trac|||||||2018-07-06 18:33:23.105661||2016-a
vinternet|||||||2018-07-06 18:33:23.105661||2016-a
vsir_inter|||||||2018-07-06 18:33:23.105661||2016-a
vtraduc|||||||2018-07-06 18:33:23.105661||2016-a
vverdad|||||||2018-07-06 18:33:23.105661||2016-a
vpobre|||||||2018-07-06 18:33:23.105661||2016-a
observa|||||||2018-07-06 18:33:23.105661||2016-a
entrevis|||||||2018-07-06 18:33:23.105661||2016-a
dia_1vis|||||||2018-07-06 18:33:23.105661||2016-a
mes_1vis|||||||2018-07-06 18:33:23.105661||2016-a
ani_1vis|||||||2018-07-06 18:33:23.105661||2016-a
hora_1ini|||||||2018-07-06 18:33:23.105661||2016-a
dia_uvis|||||||2018-07-06 18:33:23.105661||2016-a
mes_uvis|||||||2018-07-06 18:33:23.105661||2016-a
ani_uvis|||||||2018-07-06 18:33:23.105661||2016-a
hora_ini|||||||2018-07-06 18:33:23.105661||2016-a
info_adec|||||||2018-07-06 18:33:23.105661||2016-a
ageb|||||||2018-07-06 18:33:23.105661||2016-a
clave_mzna|||||||2018-07-06 18:33:23.105661||2016-a
ubic_ageb|||||||2018-07-06 18:33:23.105661||2016-a
ubic_mza|||||||2018-07-06 18:33:23.105661||2016-a
vial|||||||2018-07-06 18:33:23.105661||2016-a
carr_adm|||||||2018-07-06 18:33:23.105661||2016-a
carr_tran|||||||2018-07-06 18:33:23.105661||2016-a
carr_num|||||||2018-07-06 18:33:23.105661||2016-a
carr_tram|||||||2018-07-06 18:33:23.105661||2016-a
carr_km|||||||2018-07-06 18:33:23.105661||2016-a
carr_mts|||||||2018-07-06 18:33:23.105661||2016-a
cam_tipo|||||||2018-07-06 18:33:23.105661||2016-a
cam_tram|||||||2018-07-06 18:33:23.105661||2016-a
cam_marg|||||||2018-07-06 18:33:23.105661||2016-a
cam_km|||||||2018-07-06 18:33:23.105661||2016-a
cam_mts|||||||2018-07-06 18:33:23.105661||2016-a
tipo_vial|||||||2018-07-06 18:33:23.105661||2016-a
calle|||||||2018-07-06 18:33:23.105661||2016-a
num_ext|||||||2018-07-06 18:33:23.105661||2016-a
num_ext1|||||||2018-07-06 18:33:23.105661||2016-a
num_int|||||||2018-07-06 18:33:23.105661||2016-a
tipo_vial1|||||||2018-07-06 18:33:23.105661||2016-a
entre_ca1|||||||2018-07-06 18:33:23.105661||2016-a
tipo_vial2|||||||2018-07-06 18:33:23.105661||2016-a
entre_ca2|||||||2018-07-06 18:33:23.105661||2016-a
tipo_vial3|||||||2018-07-06 18:33:23.105661||2016-a
calle_atr|||||||2018-07-06 18:33:23.105661||2016-a
referencia|||||||2018-07-06 18:33:23.105661||2016-a
tipo_asen|||||||2018-07-06 18:33:23.105661||2016-a
colonia|||||||2018-07-06 18:33:23.105661||2016-a
cp|||||||2018-07-06 18:33:23.105661||2016-a
phone|||||||2018-07-06 18:33:23.105661||2016-a
num_phone|||||||2018-07-06 18:33:23.105661||2016-a
tipo_phone|||||||2018-07-06 18:33:23.105661||2016-a
mail|||||||2018-07-06 18:33:23.105661||2016-a
tipo_viv|||||||2018-07-06 18:33:23.105661||2016-a
res_entr|||||||2018-07-06 18:33:23.105661||2016-a
res_entr1|||||||2018-07-06 18:33:23.105661||2016-a
hora_1fin|||||||2018-07-06 18:33:23.105661||2016-a
hora_fin|||||||2018-07-06 18:33:23.105661||2016-a
coord_x|||||||2018-07-06 18:33:23.105661||2016-a
coord_y|||||||2018-07-06 18:33:23.105661||2016-a
duracion|||||||2018-07-06 18:33:23.105661||2016-a
loc_id|||||||2018-07-06 18:33:23.105661||2016-a
ageb_id|||||||2018-07-06 18:33:23.105661||2016-a
colonia_id|||||||2018-07-06 18:33:23.105661||2016-a
titular|||||||2018-07-06 18:33:23.105661||2016-a
punt_i|||||||2018-07-06 18:33:23.105661||2016-a
ing_est_i|||||||2018-07-06 18:33:23.105661||2016-a
punt_v|||||||2018-07-06 18:33:23.105661||2016-a
ing_est_v|||||||2018-07-06 18:33:23.105661||2016-a
res_encue|||||||2018-07-06 18:33:23.105661||2016-a
id_clasifi|||||||2018-07-06 18:33:23.105661||2016-a
incorporad|||||||2018-07-06 18:33:23.105661||2016-a
corte_inco|||||||2018-07-06 18:33:23.105661||2016-a
encuesta_i|||||||2018-07-06 18:33:23.105661||2016-a
elegible|||||||2018-07-06 18:33:23.105661||2016-a
vialidad_i|||||||2018-07-06 18:33:23.105661||2016-a
ent_vi_id1|||||||2018-07-06 18:33:23.105661||2016-a
ent_vi_id2|||||||2018-07-06 18:33:23.105661||2016-a
vial_post_|||||||2018-07-06 18:33:23.105661||2016-a
actualizacion_sedesol|||||||2018-07-06 18:33:23.105661||2016-a
data_date|||||||2018-07-06 18:33:23.105661||2016-a
