"CVE_MUN","coords.x1","coords.x2"
"30105",3113137.26115882,789479.815048912
"30032",3235342.15437777,733731.351527338
"30173",3050307.75979551,741891.787138452
"30123",2884235.31630361,1126663.70135252
"30023",3009540.80673834,887205.472214915
"30121",2927438.23626814,1084592.28582416
"30172",3263045.29897437,663222.240750675
"30071",3030901.95741161,802771.520440463
"30157",2949093.76680762,976158.708034996
"30122",3273294.69930813,710024.331924826
"30183",3002994.9620268,899725.924285062
"30077",3180969.96971774,692157.144557431
"30152",2933896.64247118,1108463.92413688
"30033",2988921.96783994,975486.761986482
"30089",3271243.66919072,673045.961518549
"30070",3282963.4362986,638564.824341022
"30056",2864940.24042245,1031393.47565816
"30130",3173355.9171896,656942.140125443
"30128",2993909.78733156,844763.006233156
"30174",3102004.53007389,740565.187268472
"30066",2968531.45272171,926454.151062679
"30011",3146755.29572998,770061.693466368
"30040",2963787.22444319,943023.825584253
"30045",3136211.89865672,714558.226364197
"30053",3061774.06703924,764053.538686733
"30200",3052780.5960199,795866.644947027
"30024",3042351.48843744,819935.99626634
"30209",3260829.51791674,727644.013204752
"30160",2944041.98921074,1002383.50260841
"30129",2874273.23960586,1036143.92163617
"30098",3021149.28329017,761587.71268633
"30030",3008737.00958054,763730.568604555
"30192",3059474.79788918,896573.713183001
"30049",3092236.15608569,774766.481004461
"30019",3016229.26039343,738707.201445858
"30206",3304352.95245075,696075.143225545
"30093",3031486.98538908,855187.500975296
"30082",3304404.28406072,687583.053204345
"30069",3008163.74069682,946558.130168297
"30110",3029127.46438867,742459.801113475
"30111",3315984.00348952,687825.284166932
"30191",3087485.0177213,838108.06237067
"30114",3042379.14513947,910314.248366555
"30065",3051525.36401612,837005.546934166
"30012",3165394.91108485,730295.55091529
"30197",3045484.40415181,881855.061750095
"30115",3004864.7690965,767459.405867841
"30195",3009304.98470618,746312.339851723
"30186",3025357.04431647,789875.368427101
"30022",3017143.30908255,781023.639595547
"30119",3130305.17263664,699420.044596479
"30137",3021793.68626582,751304.581703094
"30097",3184203.66132504,755871.117314058
"30146",3032588.46515521,806851.861890261
"30026",3028816.28350473,852398.373568522
"30187",3030533.02260306,867556.931921512
"30006",2997122.41277438,755132.041039145
"30046",3027275.53940229,824144.926687147
"30017",3058360.05127445,826018.2583653
"30153",2935984.56887011,1034326.14627321
"30001",3018312.30601139,849593.632173049
"30165",3040341.60552753,792960.479289171
"30103",2952553.42192184,918467.350817077
"30159",3021397.22563377,735359.532288978
"30106",3034703.63188245,867761.604880778
"30203",2962592.29315175,910601.422610091
"30035",2924393.95779142,1042786.15586485
"30064",2959532.10063548,920313.512350522
"30044",3031834.26212036,780212.772088179
"30025",3004397.29164477,831193.816419206
"30078",2911065.07168747,1030924.85952004
"30109",3033351.67859643,894042.554025073
"30133",2918117.09356415,1132472.49140261
"30090",3103498.70879419,790354.559468046
"30062",3020958.06592977,787374.796921903
"30099",2997815.01234369,768459.435463281
"30028",3116844.31862828,803905.409004985
"30194",3001399.33761994,858651.074140366
"30034",2937233.32328857,1026027.86565217
"30132",3012810.14719763,855761.413147426
"30185",3017770.89844124,764476.818783158
"30096",3037507.36600267,870068.913399795
"30139",3182489.77989786,745328.916131813
"30135",3015817.35140984,765352.592622569
"30009",3065894.39640358,868236.501455396
"30086",2991692.87029977,870770.908991987
"30039",3303311.62710438,703750.873382485
"30207",3115522.06287653,713779.205725435
"30052",3044837.48465557,762464.286648868
"30167",2927662.63744699,1021480.32582114
"30131",2973708.36148972,954653.724103723
"30076",2870435.65857078,979432.536886967
"30104",3258251.95030281,718736.005180463
"30003",3236759.44942489,689748.83176832
"30126",3081784.1138497,816757.754092128
"30080",3032226.33771815,791833.964891699
"30041",3034226.67666145,762952.185299219
"30164",3029789.08425663,828912.103226094
"30021",3046758.73147309,780256.575558502
"30179",3047333.49794968,808495.643126246
"30067",2947727.17073546,918020.591502815
"30177",3021920.34806091,864861.352437675
"30205",2868558.34290422,1086094.96434693
"30050",2963177.3572803,919523.150622373
"30084",3144422.46293582,733914.012796098
"30204",3328574.80241139,699824.429301459
"30166",3046218.09936283,862057.122978958
"30092",3017284.5801315,836649.79011483
"30075",3135460.14791199,754717.341438252
"30176",3139439.90881607,702966.701944344
"30085",3022636.8266573,770850.538260095
"30016",3096286.05636677,824360.18349062
"30068",3026531.12398924,776686.991996375
"30020",3014988.27327906,751638.627678406
"30193",3105985.52947585,811025.028383959
"30151",2964933.3091053,1041922.43857936
"31057",3911238.45940107,1105329.90195554
"31022",3900020.43694028,984676.152778456
"31060",3882868.70040442,1046063.08701953
"31044",3736720.68852167,1034136.93194814
"31071",3857109.66630643,1039487.72703082
"31052",3813661.2387295,1073080.2312403
"31089",3791963.08116975,984471.874173309
"31036",3820858.61795004,1022507.69550251
"31028",3873456.25725316,1110599.25910361
"31018",3798427.13776438,1000328.21443318
"31073",3861108.4297365,978176.319117382
"31021",3934038.24696375,1006000.65487413
"31100",3762722.82605969,1059691.97250867
"31077",3859138.0767843,1063707.18952938
"31003",3814974.21916921,975605.753265347
"31063",3750568.28325603,1034080.27499235
"31015",3810854.69488932,1025837.57158381
"31086",3842787.80203749,1067311.34539142
"31045",3754360.90829466,1012364.38572756
"31009",3834531.97098057,1077377.55597092
"31079",3823126.13655075,939774.263266221
"31058",3870780.19240592,960195.145541079
"31014",3914848.26814205,1024869.21347015
"31081",3911277.30758288,1010021.18274085
"31029",3867611.63466288,1098788.62155462
"31040",3845924.25912999,1050737.14200407
"31049",3829561.74245037,1002267.37970581
"31104",3872734.03971987,1005020.24949129
"31074",3815304.36421904,1045658.26549646
"31101",3766188.77685044,1036703.49360888
"31007",3818010.26358862,1055369.03071558
"31008",3933797.66127653,1069896.601541
"31024",3819941.39431569,999229.119916298
"31105",3797414.67385083,1062068.37439192
"31065",3909177.19430307,1120644.23088799
"31099",3911738.68092888,1041850.63196357
"31019",3967441.96690302,1045069.53503806
"31076",3799831.05518632,1018506.29140603
"31085",3941205.45538688,1057825.41116522
"31091",3897214.12183069,1034559.92547905
"31032",3909761.385865,1068364.20523941
"31042",3847817.88487906,1033657.29330109
"31002",3799285.2764164,1036474.35386487
"31094",3842223.64117196,976352.476385691
"31087",3735017.72676636,1045548.03242036
"31054",3809844.66850119,1062476.28233753
"31017",3893300.87525575,1008707.18405745
"31093",3805162.33041002,1054061.90407182
"31034",3820294.31273466,1036458.41483809
"31043",3905859.0500561,1021313.16273758
"31092",3919859.99706363,999608.994683464
"31048",3736896.94383852,1008721.54826431
"31012",3886612.6948778,1067226.42953741
"31067",3807032.18155486,1038984.36350657
"31075",3826999.20728467,989435.142281023
"31069",3848874.61290407,1016885.17191046
"31041",3789149.19220839,1045998.23974649
"31039",3792621.52346025,1081609.95302415
"31006",3877560.64897196,1087531.56299098
"31016",3849872.42708318,971164.240312221
"31030",3893488.78507168,1046259.10087519
"31051",3795621.3394208,1070226.78167818
"31072",3827103.12962074,1069897.27626039
"31082",3815234.3939883,1081370.77502654
"31005",3825611.02051521,1058289.65110958
"31035",3828531.32722638,1044775.23415185
"31004",3801246.48903526,1070944.41645383
"31070",3906268.78384902,1088898.23773973
"31056",3798016.73987116,961392.110162809
"31098",3849462.4145119,942798.130135265
"31064",3824370.10022997,1032017.1145601
"31083",3812065.83585641,1091654.73126337
"31084",3855075.24119757,1079391.15046438
"31055",3760606.28858391,1002903.70744897
"31026",3805929.20175857,1084797.23350063
"31080",3819772.91225238,1010209.1030429
"31020",3787973.3358646,1071583.30683421
"31046",3809019.526977,1001709.16494788
"31053",3772749.40249383,993095.232824062
"31066",3775715.34975475,972876.401504704
"31023",3758731.79530159,1022520.48456919
"31078",3833154.32557726,1059593.53961774
"31037",3833170.56441411,1025244.49102593
"31027",3838237.71992606,1091612.00297176
"31095",3796181.40123591,1051582.71279895
"31033",3722187.41381712,1001245.76142956
"31025",3803642.2548308,990116.777727669
"31038",3741688.90258679,1058958.35310392
"31013",3789966.99375127,1064165.99895803
"31090",3790736.19652496,1029265.42578023
"31062",3784382.33986897,1002450.88676884
"31010",3844350.36023865,996310.313128677
"31001",3779936.35047105,1016058.6950958
"31047",3811655.58638777,988808.306377746
"31068",3820586.81703002,1087702.74655968
"31061",3932219.5272807,1128769.34783825
"31096",3959647.55589872,1099339.4362262
"31050",3777941.09014889,1052260.89836566
"31102",3939464.50314857,1028819.53240551
"31088",3836257.04208422,1066455.61635537
"31106",3828462.85761188,1090378.2470776
"31103",3832883.61912631,1037328.11801709
"31031",3859385.35735521,1070622.10647444
"31097",3870975.80783238,1049774.28714672
"31059",3767544.68941696,1127308.52552335
"31011",3710696.7266858,1036161.90536351
"32008",2460043.47671671,1158602.84239996
"32027",2500033.76634426,1430278.19293273
"32023",2383979.22650535,1040898.98338687
"32030",2371717.1500636,1102961.03387043
"32029",2349510.79953298,1343130.54458246
"32002",2428636.74909302,1050562.21001886
"32007",2576524.61970793,1379534.06863702
"32056",2430721.27744818,1190326.97665085
"32022",2368415.15074802,1362430.98385966
"32054",2529259.99382365,1154020.81263062
"32043",2377915.49124247,1179168.98635705
"32035",2508651.11920473,1152822.12459761
"32037",2451486.3162769,1218396.94458809
"32045",2360226.82934179,1068406.32403319
"32016",2487740.55388542,1185145.05223044
"32053",2504733.17952699,1169910.66853922
"32042",2336135.65471904,1290661.17197077
"32051",2482085.32835462,1285896.82787985
"32013",2419674.0001713,1221200.56562844
"32036",2477865.4534315,1171742.65159524
"32025",2476904.13137088,1156977.88002739
"32001",2389248.15146516,1051398.29904089
"32006",2425620.41450574,1283052.41377923
"32003",2351145.19181242,1086347.86372952
"32032",2431311.5036824,1203182.83655528
"32041",2610464.42864676,1379377.76150377
"32005",2423818.15073442,1214721.49701957
"32024",2504228.10982922,1140470.75182652
"32052",2511051.11628235,1123406.12523639
"32050",2450727.61264794,1202618.12269446
"32028",2362149.90578691,1021005.85419814
"32040",2374104.21518008,1281850.02774005
"32034",2411305.95235551,1045185.91049836
"32015",2392113.67398707,1109406.0905102
"32014",2417959.79732456,1344796.97649636
"32047",2349981.77447339,1039772.94347101
"32049",2320940.23838064,1196019.52958307
"32009",2305818.14671024,1266611.90415002
"32018",2404515.97453098,1084318.63499455
"32038",2548298.86760793,1138792.63227617
"32039",2395416.32060331,1305892.55987126
"32011",2344662.76861289,1023648.02941155
"32017",2458349.05531169,1195113.07049668
"32044",2404087.72985558,1102195.25273416
"32048",2373722.54597444,1085947.42943684
"32026",2507878.6265255,1368160.39161696
"32021",2301085.41386084,1239925.88329039
"32031",2350223.73118106,1151183.12091504
"32010",2398614.07827427,1245714.26085066
"32046",2383595.17913475,1158499.46986459
"32033",2379666.97474952,1021304.0782828
"32055",2412708.05703251,1142220.21930498
"32012",2442756.44161598,1161876.95411109
"32020",2398645.3435691,1189381.26843104
"32004",2336882.29733382,1054447.42502076
"32057",2468126.40321043,1192389.50343062
"32019",2397149.93928008,1068015.15180202
"32058",2361443.31381426,1057165.34930297
